IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,23.27,,,19.27,,27.69,23.3 [19.3-27.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,23.44,,,18.6,,28.67,23.4 [18.6-28.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ALB,Albania,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,23.36,,,20.43,,26.48,23.4 [20.4-26.5],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,23.55,,,19.68,,27.57,23.5 [19.7-27.6],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,23.55,,,20.32,,26.93,23.6 [20.3-26.9],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,UKR,Ukraine,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,23.63,,,20.67,,26.67,23.6 [20.7-26.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,COL,Colombia,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,23.62,,,21.09,,26.22,23.6 [21.1-26.2],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GRL,Greenland,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,23.73,,,18.91,,29.03,23.7 [18.9-29.0],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,23.72,,,19.51,,28.4,23.7 [19.5-28.4],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,POL,Poland,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,23.69,,,19.95,,27.59,23.7 [19.9-27.6],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,BMU,Bermuda,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,23.83,,,12.29,,37.92,23.8 [12.3-37.9],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,23.76,,,12.62,,37.43,23.8 [12.6-37.4],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AFR,Africa,Country,DZA,Algeria,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,23.81,,,20.51,,27.25,23.8 [20.5-27.2],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,23.79,,,20.53,,27.39,23.8 [20.5-27.4],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,24.02,,,17.43,,31.1,24.0 [17.4-31.1],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,24,,,20.02,,28.35,24.0 [20.0-28.3],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,24.12,,,20.93,,27.42,24.1 [20.9-27.4],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,24.11,,,21.29,,27.02,24.1 [21.3-27.0],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,24.19,,,21.06,,27.56,24.2 [21.1-27.6],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,LVA,Latvia,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,24.27,,,19.27,,29.69,24.3 [19.3-29.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,BRA,Brazil,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,24.31,,,20.71,,28.06,24.3 [20.7-28.1],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,24.27,,,22.7,,25.93,24.3 [22.7-25.9],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AFR,Africa,Country,COM,Comoros,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,24.55,,,18.86,,30.93,24.5 [18.9-30.9],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ARM,Armenia,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,24.51,,,21.27,,27.92,24.5 [21.3-27.9],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,SVN,Slovenia,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,24.7,,,21.27,,28.09,24.7 [21.3-28.1],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,LVA,Latvia,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,24.79,,,17.18,,33.16,24.8 [17.2-33.2],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,24.85,,,19.08,,30.94,24.8 [19.1-30.9],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,CUB,Cuba,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,24.92,,,21.04,,29.23,24.9 [21.0-29.2],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,24.87,,,21.15,,28.79,24.9 [21.2-28.8],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,CAN,Canada,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,24.89,,,21.38,,28.5,24.9 [21.4-28.5],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,25.24,,,16.87,,34.93,25.2 [16.9-34.9],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,25.21,,,20.95,,29.9,25.2 [20.9-29.9],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,ALB,Albania,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,25.2,,,21.17,,29.45,25.2 [21.2-29.5],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,25.33,,,19.99,,30.72,25.3 [20.0-30.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,25.36,,,19.67,,31.43,25.4 [19.7-31.4],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,25.5,,,16.54,,35.73,25.5 [16.5-35.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,SRB,Serbia,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,25.54,,,19.78,,31.76,25.5 [19.8-31.8],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,25.63,,,17.81,,34.18,25.6 [17.8-34.2],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,25.97,,,17.32,,35.73,26.0 [17.3-35.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,26.04,,,22.15,,30.06,26.0 [22.1-30.1],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,26.01,,,22.82,,29.29,26.0 [22.8-29.3],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,25.98,,,23.46,,28.63,26.0 [23.5-28.6],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,26.09,,,18.88,,34.02,26.1 [18.9-34.0],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,26.08,,,23.28,,28.9,26.1 [23.3-28.9],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,26.16,,,21.03,,31.73,26.2 [21.0-31.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,CAN,Canada,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,26.23,,,23.54,,28.93,26.2 [23.5-28.9],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,UKR,Ukraine,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,26.47,,,22.35,,30.88,26.5 [22.4-30.9],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,26.55,,,23.21,,29.97,26.5 [23.2-30.0],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,26.6,,,22.44,,30.87,26.6 [22.4-30.9],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,26.74,,,17.97,,36.61,26.7 [18.0-36.6],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GRC,Greece,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,26.72,,,22.59,,31.06,26.7 [22.6-31.1],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,LTU,Lithuania,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,26.84,,,18.21,,36.09,26.8 [18.2-36.1],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,26.83,,,21.55,,32.56,26.8 [21.6-32.6],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,26.82,,,22.26,,31.59,26.8 [22.3-31.6],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,26.79,,,22.58,,31.31,26.8 [22.6-31.3],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,26.8,,,23.16,,30.63,26.8 [23.2-30.6],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,26.81,,,23.54,,30.34,26.8 [23.5-30.3],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,26.82,,,24.88,,28.8,26.8 [24.9-28.8],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GRL,Greenland,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,27.04,,,23.4,,30.75,27.0 [23.4-30.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,BRB,Barbados,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,27.12,,,19.24,,35.74,27.1 [19.2-35.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,27.21,,,19.43,,35.69,27.2 [19.4-35.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AFR,Africa,Country,BWA,Botswana,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,27.21,,,21.37,,33.55,27.2 [21.4-33.6],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,IRL,Ireland,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,27.15,,,21.95,,32.72,27.2 [21.9-32.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,HRV,Croatia,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,27.16,,,23.24,,31.34,27.2 [23.2-31.3],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,PER,Peru,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,27.29,,,25.9,,28.71,27.3 [25.9-28.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,27.38,,,24.63,,30.04,27.4 [24.6-30.0],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,27.54,,,19.95,,35.98,27.5 [19.9-36.0],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,27.45,,,23.36,,31.67,27.5 [23.4-31.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,POL,Poland,Year,2022,true,Sex,Both sexes,SEX_BTSX,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,27.5,,,24.35,,30.67,27.5 [24.4-30.7],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,CAN,Canada,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,27.57,,,23.7,,31.8,27.6 [23.7-31.8],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2022,true,Sex,Female,SEX_FMLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,27.6,,,25.04,,30.25,27.6 [25.0-30.2],,,EN,2024-02-29T05:00:00.000Z
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2022,true,Sex,Male,SEX_MLE,Age Group,18+  years,AGEGROUP_YEARS18-PLUS,,,,,,,27.77,,,17.51,,39.43,27.8 [17.5-39.4],,,EN,2024-02-29T05:00:00.000Z
